"Group.1" "Group.2" "V1" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()"
4 23 4 0.272304081632353 -0.0103200431504412 -0.107775449088235 -0.980213129558824 -0.925558561911765 -0.928338950441176 0.894477752058824 0.0712861262379412 0.0911954785308823 -0.981241508235294 -0.953483072794118 -0.956100351176471 0.0776313535147059 0.000917667402370588 -0.00397377723191177 -0.979970710147059 -0.969432041323529 -0.976657280294118 -0.0329264488914706 -0.0865668282794118 0.0909274951617647 -0.977527872941176 -0.953708358529412 -0.947556223970588 -0.0971954270588235 -0.0362516663602941 -0.0550474673823529 -0.979090282794118 -0.980059625294118 -0.978672296029412 -0.949963091470588 -0.930805449117647 -0.949963091470588 -0.930805449117647 -0.977518680441177 -0.972890936323529 -0.944642834117647 -0.938117530441177 -0.982020379705882 -0.978138930294118 -0.978984885588235 -0.940066152794118 -0.945927632794118 -0.980912905882353 -0.922977414264706 -0.924221166029412 -0.980431003235294 -0.969732908529412 -0.973991625588235 -0.981343531764706 -0.971353313529412 -0.977879576176471 -0.971658050588235 -0.962885818823529 -0.953207250735294 -0.979580430294118 -0.949515466470588 -0.950767699558824 -0.944386588088235 -0.934457089852941 -0.973691905735294 -0.970957174117647 -0.955742966470588 -0.938519755882353
5 23 4 0.263778397308824 -0.0144392802426471 -0.0908566815220588 -0.974008130588235 -0.907305167794118 -0.9006003275 0.868625295882353 0.0432190763941177 0.146381478588235 -0.967231608970588 -0.941794597794118 -0.916304377161765 0.0784847048485294 0.0103508437214412 -0.0214676600027941 -0.981686980588235 -0.972808536617647 -0.97984554 -0.0329342681720588 -0.0807870168725 0.0927871946058823 -0.980165918088235 -0.960852672941176 -0.957030665882353 -0.0959712401176471 -0.0402807328476471 -0.0541151679514706 -0.982542981764706 -0.984039533529412 -0.980007845882353 -0.934835367058824 -0.904224917205882 -0.934835367058824 -0.904224917205882 -0.980779826617647 -0.974602614558824 -0.941766549264706 -0.950428293676471 -0.986188670882353 -0.980455445441176 -0.975399170882353 -0.930590238823529 -0.932427816794118 -0.973801848823529 -0.902594471794118 -0.892979623823529 -0.98175884 -0.973251270147059 -0.977252112647059 -0.983307432647059 -0.974337547205882 -0.981052746176471 -0.974900205882353 -0.968469112205882 -0.960582561911765 -0.981901848235294 -0.957793734117647 -0.960457369558824 -0.925025204455882 -0.908684610147059 -0.974844426176471 -0.973287624117647 -0.963196518529412 -0.951295492647059
6 23 4 0.276640254583333 -0.0182697544861111 -0.106194571166667 -0.991543510277778 -0.967530779166667 -0.966083937777778 0.858254858888889 0.189082525763889 0.155366348913889 -0.992367669583333 -0.984160877361111 -0.978364685 0.075040470125 0.00978734988476389 0.00507410590291667 -0.990148449722222 -0.981695932083333 -0.986811936111111 -0.0289241954402778 -0.0862312224027778 0.110256034094444 -0.990288319722222 -0.979016745 -0.973995061805556 -0.0965577110555556 -0.0393516358027778 -0.0599310973041667 -0.991119227916667 -0.990572409166667 -0.98972830375 -0.978587470416667 -0.969404116527778 -0.978587470416667 -0.969404116527778 -0.9877501025 -0.987079676944444 -0.969105571527778 -0.970901208055556 -0.991766610694444 -0.990742938194444 -0.990643581944444 -0.972778365138889 -0.975009455138889 -0.992020475416667 -0.966599640972222 -0.963603802638889 -0.990311932916667 -0.981881692638889 -0.984567660277778 -0.990866724861111 -0.982847443055556 -0.987671566111111 -0.987643566111111 -0.982331665694444 -0.976059799166667 -0.991133811666667 -0.9774766075 -0.975779329166667 -0.97675428875 -0.970202585416667 -0.9866929475 -0.986540589861111 -0.979235893333333 -0.970829499027778
1 24 6 0.263516181896552 -0.0149796323551724 -0.105917222086207 -0.972822610689655 -0.965445754310345 -0.973794557068966 -0.340756335482759 0.682110772586207 0.508695565517241 -0.957783434482759 -0.97986529637931 -0.978797716206897 0.0831913240517241 0.0019916699137931 -0.00369202434706897 -0.984079628103448 -0.979091399655172 -0.983827851896552 -0.02165794465 -0.0798815605344828 0.108429710568966 -0.98412570362069 -0.974728968448276 -0.980433691724138 -0.101061881586207 -0.0411912451724138 -0.0597761261896552 -0.985031645517241 -0.983795137068965 -0.989103119827586 -0.969980242068965 -0.957839626896552 -0.969980242068965 -0.957839626896552 -0.984821749310345 -0.980667488275862 -0.966970284482759 -0.968625997241379 -0.98795711137931 -0.98132321637931 -0.97540671362069 -0.966433237413793 -0.976906426724138 -0.971870891551724 -0.966330574827586 -0.973425671724138 -0.983669556206897 -0.978969614310345 -0.981179253275862 -0.986120021724138 -0.980814004655172 -0.985215555517241 -0.980278028965517 -0.975833864655172 -0.979124511206897 -0.985377327068966 -0.974594148793103 -0.982702357068965 -0.964733813448276 -0.960329775172414 -0.980079967586207 -0.980372892931034 -0.973039020517241 -0.971191079482759
2 24 6 0.273896642372881 -0.0189545774644068 -0.107124192491525 -0.978443733898305 -0.972473612372881 -0.971761073898305 -0.386803428474576 0.715430242372881 0.590366238135593 -0.975915126440678 -0.990095070847458 -0.981775752542373 0.0768365947457627 0.00860375101474576 0.00302734023137288 -0.983193787627119 -0.979045058135593 -0.9839989 -0.0247349546932203 -0.0701168173559322 0.0915267385254237 -0.981605828983051 -0.971662506101695 -0.980656148983051 -0.0996770360847458 -0.0404229129830508 -0.0571904941186441 -0.986076280338983 -0.983939375762712 -0.987742872881356 -0.973526037457627 -0.972829234067797 -0.973526037457627 -0.972829234067797 -0.983827246101695 -0.98154620559322 -0.968632306440678 -0.96635076220339 -0.987116597118644 -0.983711234067797 -0.980146285254237 -0.974233075084746 -0.976300181186441 -0.977828154067797 -0.972672258135593 -0.970776791694915 -0.983418013050847 -0.979198726440678 -0.981676072881356 -0.984526896440678 -0.980395769491525 -0.985042681355932 -0.978976120338983 -0.974699602711864 -0.980150247118644 -0.98249974559322 -0.970424257627119 -0.98256590779661 -0.976335194745763 -0.974397711355932 -0.98108655661017 -0.980999911694915 -0.972649785423729 -0.967904566610169
3 24 6 0.279505588363636 -0.01877857312 -0.110398394927273 -0.972957569636364 -0.965058211454545 -0.967546364545455 -0.379309931272727 0.710147928909091 0.5403784238 -0.962977866909091 -0.982438339818182 -0.973573640363636 0.0821028131636364 0.0142848633245455 -0.00553270667230909 -0.983003289454545 -0.970735108363636 -0.982898807454545 -0.00967312062254545 -0.102299476909091 0.142088143090909 -0.975673051636364 -0.970553973272727 -0.968117614909091 -0.105010105381818 -0.0397801795818182 -0.0668765094545455 -0.980257182181818 -0.982800842727273 -0.984263648727273 -0.968566928727273 -0.964039756727273 -0.968566928727273 -0.964039756727273 -0.980806797636364 -0.977292101090909 -0.945201012545455 -0.952250925272727 -0.984816320363636 -0.979585720545455 -0.975665753090909 -0.965689646727273 -0.973312381090909 -0.97202902 -0.966468165090909 -0.966432217636364 -0.982762561454545 -0.970895697272727 -0.980828609636364 -0.984942214181818 -0.972702716909091 -0.983475774181818 -0.970797361272727 -0.972989228363636 -0.967731790363636 -0.977345424181818 -0.969620018181818 -0.971245171636364 -0.968886872545455 -0.966541582 -0.977712602909091 -0.9756515 -0.964779394181818 -0.952926722545455
4 24 6 0.262797832191176 -0.0138426263632353 -0.112215140808824 -0.958141702941177 -0.938158787794118 -0.959107016617647 -0.346274068088235 0.777176754705882 0.404232177294118 -0.928772668235294 -0.955513080677941 -0.960281077647059 0.0827058924970588 -0.00111421315039706 -0.00265219911411765 -0.982288729705882 -0.970439806029412 -0.982337020882353 -0.0113884712777647 -0.0772965089852941 0.153714663308824 -0.971532020735294 -0.967837802794118 -0.961308623676471 -0.105881666161765 -0.0391786902291177 -0.0697273584852941 -0.982061890882353 -0.982680069264706 -0.983537779852941 -0.949447973529412 -0.931116962838235 -0.949447973529412 -0.931116962838235 -0.980945990147059 -0.975435496176471 -0.936620218235294 -0.946098075735294 -0.985261107647059 -0.980395865735294 -0.963119512058824 -0.948011302647059 -0.969438173823529 -0.956433186617647 -0.937217293382353 -0.956513007794118 -0.9820389775 -0.970354562647059 -0.979739795 -0.984263772352941 -0.972796840588235 -0.983553771176471 -0.966323078382353 -0.971478395882353 -0.961345147352941 -0.973323761617647 -0.966307001470588 -0.964902678235294 -0.945895151426471 -0.934133417808824 -0.976261307647059 -0.973347453235294 -0.958921742941176 -0.947255196911765
5 24 6 0.273291718695652 -0.0152019108695652 -0.113353635318841 -0.973456526956522 -0.962308106956522 -0.96638184057971 -0.335811867391304 0.736567329855072 0.523876603115942 -0.963343575217391 -0.983853706231884 -0.972780472028986 0.0779829442753623 0.0130204909289855 -0.00159593908405797 -0.979513223478261 -0.969918404927536 -0.982173593333333 -0.0170457650101449 -0.0870143488695652 0.126708195971014 -0.975939625797101 -0.966985121449275 -0.959096378695652 -0.10244807226087 -0.0389313139043478 -0.0662854543478261 -0.981675430289855 -0.982079655507246 -0.98519649826087 -0.966195021449275 -0.961424330434783 -0.966195021449275 -0.961424330434783 -0.979218009130435 -0.975327578985507 -0.949433123043478 -0.945700776811594 -0.98461593884058 -0.980678731014493 -0.974709552318841 -0.964200085797101 -0.971744965942029 -0.973066837826087 -0.96317567057971 -0.965468365072464 -0.979417447536232 -0.970761509710145 -0.979561695797101 -0.98154761 -0.971183849710145 -0.98337762057971 -0.972356142173913 -0.969833160724638 -0.959785380289855 -0.977244983478261 -0.965820070869565 -0.962617789130435 -0.96552482115942 -0.964601545072464 -0.97491398 -0.97479592826087 -0.959689875507246 -0.946459933623188
6 24 6 0.2688767655 -0.0165999849336111 -0.109117350716667 -0.963909455833333 -0.941141923194444 -0.959378615416667 -0.409260549152778 0.690265776111111 0.435407626472222 -0.952768974583333 -0.974853760277778 -0.971527450833333 0.0845126603611111 0.00300513033194444 -0.00379332734030556 -0.976985922222222 -0.965907629444444 -0.978739974583333 -0.0205879628555556 -0.0974764107222222 0.107370664388889 -0.966152310555556 -0.963743256944444 -0.963479505277778 -0.100180917069444 -0.0365213444736111 -0.0578660535972222 -0.975968560416667 -0.979391924722222 -0.980640288472222 -0.958052370277778 -0.940870664027778 -0.958052370277778 -0.940870664027778 -0.976931139583333 -0.970425464444444 -0.949751132638889 -0.944947368333333 -0.981923459861111 -0.975677288888889 -0.966639764444444 -0.948032937222222 -0.966831582638889 -0.963002264027778 -0.941007054027778 -0.958189674861111 -0.976506236666667 -0.966154981388889 -0.975674090972222 -0.979725714583333 -0.968130915972222 -0.980451528888889 -0.963835978888889 -0.966552571527778 -0.963215505138889 -0.967301560138889 -0.962617190416667 -0.967015735138889 -0.950349723194444 -0.944675942222222 -0.971868421944444 -0.967722148611111 -0.958374519722222 -0.946152548472222
1 25 4 0.277782146081081 -0.0157980222710811 -0.107235892567568 -0.98695647972973 -0.940484311216216 -0.954719898108108 0.929445366621622 0.0138343872048108 0.111863288247568 -0.98955951472973 -0.964174260405405 -0.965010992702703 0.0772205366621622 0.00920226844783784 0.000594875906621622 -0.983705639864865 -0.972898488918919 -0.980976362567568 -0.0383392873135135 -0.0823816562837838 0.0683636832567568 -0.977546656351351 -0.969420513783784 -0.955110492567568 -0.0915886492972973 -0.0393247477667568 -0.0500947718581081 -0.980267229459459 -0.984377465540541 -0.980736678378378 -0.963933753243243 -0.951116338783784 -0.963933753243243 -0.951116338783784 -0.982198213918919 -0.975744912702703 -0.951800632162162 -0.949360192432432 -0.986481447432432 -0.979155772162162 -0.985110562432432 -0.952604162972973 -0.963818484324324 -0.987827458378378 -0.938139794864865 -0.952857604594595 -0.983879332297297 -0.972532734594595 -0.977820468918919 -0.985068367432432 -0.975461222432432 -0.982824841891892 -0.970746345405405 -0.972159461891892 -0.957390751891892 -0.979837229594595 -0.968181218513513 -0.958687512297297 -0.960728809459459 -0.953346469459459 -0.975491850540541 -0.97511828972973 -0.960373326621622 -0.951095677432432
2 25 4 0.278519348923077 -0.0147182463907692 -0.110505629892308 -0.981734316153846 -0.930708756307692 -0.933850220461538 0.880280048769231 0.111867657603077 0.205634215707692 -0.974930418769231 -0.954148529846154 -0.934577953476923 0.0740945407138461 0.0102821906783077 0.00198175322646154 -0.985579567230769 -0.975137404615385 -0.982332115076923 -0.0504225675538462 -0.07224344452 0.0192759542769231 -0.979475857846154 -0.971753940153846 -0.946219194615385 -0.0915133986 -0.0399741681030769 -0.0388525363076923 -0.986593610153846 -0.986759772153846 -0.984360412461538 -0.954113183384615 -0.930907199538462 -0.954113183384615 -0.930907199538462 -0.983110118461539 -0.978492354153846 -0.924092426769231 -0.944704241384615 -0.988464866 -0.984951546153846 -0.981403057846154 -0.942452736923077 -0.951942349230769 -0.982012885384615 -0.928801665846154 -0.929496771692308 -0.985770795846154 -0.975670074153846 -0.979508567076923 -0.986719392615385 -0.976344425076923 -0.983820591538462 -0.975814526153846 -0.975611488461538 -0.951482002923077 -0.980680626307692 -0.969945358615385 -0.949503777846154 -0.942691278307692 -0.935162422153846 -0.978077118307692 -0.977856740923077 -0.961136159538462 -0.944330216923077
3 25 4 0.277456326724138 -0.0155074567689655 -0.120042251241379 -0.979662252413793 -0.930079802551724 -0.936686072568966 0.841366739137931 0.140301809718103 0.168312002733966 -0.965836011896552 -0.946453807758621 -0.929182704310345 0.0697920026896552 0.00970738096655172 0.0168476636160345 -0.988460757931034 -0.977804125517241 -0.985424709827586 -0.04048495535 -0.0605635852586207 0.0503817961034483 -0.988838671551724 -0.975782458793103 -0.97166081362069 -0.0954663997241379 -0.039580194187931 -0.0478311760482759 -0.990517986724138 -0.990273553965517 -0.989026937931034 -0.952350508275862 -0.925550870224138 -0.952350508275862 -0.925550870224138 -0.985167771034483 -0.984503400517241 -0.950205736206897 -0.968016039137931 -0.991330612931035 -0.990361580344828 -0.980475769827586 -0.945592110862069 -0.954691813275862 -0.979473298965517 -0.927053777706897 -0.932048652586207 -0.988337065172414 -0.978377442931034 -0.983086695344828 -0.989711891551724 -0.978779316551724 -0.986359125689655 -0.986082472758621 -0.979552057068966 -0.973405593965517 -0.989743296206897 -0.973954752241379 -0.973692915172414 -0.942585639482759 -0.928624168844828 -0.983702150862069 -0.98458004362069 -0.976345669655172 -0.968270052586207
4 25 4 0.270161520307692 -0.0121882041430769 -0.107511195923077 -0.985278107384615 -0.954379270615385 -0.944897827230769 0.871954393076923 0.1180507172468 0.205733031458462 -0.978648724615385 -0.966462252 -0.947181334153846 0.0737044658835385 0.0123972009796923 0.00910279385369231 -0.987262338 -0.977939280615385 -0.984479858615385 -0.0491546988615385 -0.0616260465969231 0.0228482354 -0.981738839846154 -0.970933662307692 -0.952684483846154 -0.0931648614615385 -0.0442724950523077 -0.03583162202 -0.988984661384615 -0.987819102461538 -0.986937813384615 -0.957250280923077 -0.952506258769231 -0.957250280923077 -0.952506258769231 -0.984607247230769 -0.983853151846154 -0.939571804153846 -0.949887484461538 -0.989283294461539 -0.988012373384615 -0.985518609076923 -0.964948008769231 -0.963252450615385 -0.985305837076923 -0.952174459076923 -0.939961556615385 -0.987418959538462 -0.978355588923077 -0.982037002153846 -0.988253790769231 -0.979039239076923 -0.985506580153846 -0.978572977538462 -0.975110460307692 -0.957122387384615 -0.982772305846154 -0.969082255230769 -0.955718374923077 -0.965047619692308 -0.953898986769231 -0.983187305230769 -0.983542035076923 -0.963019968769231 -0.950426812769231
5 25 4 0.277637262567568 -0.016804356922973 -0.105834211716216 -0.991024095675676 -0.956475185 -0.956583514459459 0.911763634594595 0.0800381584324324 0.205101108577027 -0.991734467567568 -0.977915356216216 -0.965005613243243 0.0754707139324324 0.0168648890562162 -0.00611737892432432 -0.989327717027027 -0.978564255405405 -0.985715847972973 -0.0334783664108108 -0.0813191307297297 0.0755602618378378 -0.987940749189189 -0.978684568243243 -0.968786945135135 -0.0969322738648649 -0.0383492833581081 -0.0512054490405405 -0.990657147972973 -0.99020625945946 -0.987121695405405 -0.971696474864865 -0.966610513648649 -0.971696474864865 -0.966610513648649 -0.98643488027027 -0.984481737432432 -0.96676355554054 -0.967557001486486 -0.991499024459459 -0.989039141486487 -0.989854508108108 -0.962496287297297 -0.967386762837838 -0.991527690945946 -0.955537331216216 -0.953701235810811 -0.989426775 -0.978502591891892 -0.98312411972973 -0.990201523783784 -0.980271346486487 -0.986969440405405 -0.985542156621622 -0.981333677027027 -0.970528174324324 -0.988715707297297 -0.977379311351351 -0.971112762972973 -0.970221895135135 -0.968957970135135 -0.984138722702703 -0.983858828513513 -0.975858576216216 -0.967827945
6 25 4 0.275636567671233 -0.0138726761671233 -0.103880567986301 -0.988557483424658 -0.939082957059315 -0.949711525616438 0.873504747534247 0.120375386086301 0.189257974489041 -0.985298408082192 -0.955945770232877 -0.950200410561644 0.0759333740273973 0.00926568279724658 -0.00437061026471233 -0.987977458767123 -0.975554982191781 -0.986367169589041 -0.0345612424109589 -0.0709452069315069 0.0522586101780822 -0.982857721780822 -0.973490675753425 -0.961860831232877 -0.096705149 -0.0413333907671233 -0.0437013012150685 -0.988893680136986 -0.989229161369863 -0.98698541109589 -0.961131105342466 -0.950261011920548 -0.961131105342466 -0.950261011920548 -0.98544731630137 -0.982576412876712 -0.944352099863014 -0.957073263150685 -0.990315131232877 -0.988370202739726 -0.987252025068493 -0.949678564794521 -0.965362863561644 -0.989192488493151 -0.937482293917808 -0.945383784246575 -0.987868661369863 -0.974939866438356 -0.983905192328767 -0.989259118082192 -0.978268551643836 -0.987467723972603 -0.97953047890411 -0.97799506890411 -0.963069676027397 -0.984012731369863 -0.971397871780822 -0.965062670821918 -0.95965743260274 -0.95298533409589 -0.981867061369863 -0.982383608493151 -0.969300799178082 -0.956959596849315
1 26 4 0.276272728813559 -0.00568861388305085 -0.0995562612542373 -0.977697946949153 -0.891487816118644 -0.92243431220339 0.864470567118644 0.145377450352542 0.174105726047458 -0.969144732033898 -0.923240527389831 -0.926957757627119 0.0725568454067797 -0.0108781674835593 -0.0166952437264407 -0.981956721864407 -0.965340854067797 -0.978204947288136 -0.0441056497627119 -0.0770587957355932 0.0999576692033898 -0.96231244440678 -0.959243929152542 -0.949072608305085 -0.0934854480169491 -0.0434896943122034 -0.0510779495881356 -0.981329 -0.983785289661017 -0.980634172711864 -0.933173356271186 -0.905030871694915 -0.933173356271186 -0.905030871694915 -0.977369406610169 -0.972461202881356 -0.929303888644068 -0.928738418135593 -0.984614257118644 -0.980344091694915 -0.977699479491525 -0.915207464745763 -0.945220192033898 -0.977917146440678 -0.887218902932203 -0.917024389423729 -0.982244035254237 -0.96572405779661 -0.974880835762712 -0.983311280508475 -0.967566977627119 -0.980233187118644 -0.961316861186441 -0.966431585084746 -0.952431508644068 -0.963301108813559 -0.956027076779661 -0.952840683220339 -0.926022320508475 -0.909600267627119 -0.972106551016949 -0.971901425762712 -0.950050266101695 -0.928628693559322
2 26 4 0.275644994545455 -0.0131712348818182 -0.108548357345455 -0.988906924727273 -0.954708086363636 -0.951219079090909 0.892527487636364 0.133802247734545 0.221477346 -0.985813388363636 -0.972745972 -0.958194574181818 0.0772147564545455 0.00705994096454545 0.00153214943432727 -0.988761172545455 -0.978383311818182 -0.984200711272727 -0.0373820709267273 -0.0810108004545455 0.0708360877545455 -0.985842638727273 -0.978956409636364 -0.963686123272727 -0.0959905861636364 -0.0421788368181818 -0.0545330886545455 -0.989103463090909 -0.990304156727273 -0.987690710909091 -0.967946277818182 -0.957046273818182 -0.967946277818182 -0.957046273818182 -0.985451599090909 -0.983589109454545 -0.95581279 -0.962138041818182 -0.991046354 -0.989088309272727 -0.988332187090909 -0.962359164 -0.964538296909091 -0.989242647818182 -0.953319599090909 -0.947640731090909 -0.988883108181818 -0.978128591636364 -0.981650917090909 -0.989689655636364 -0.980418874363636 -0.985393716545455 -0.982238926181818 -0.981148901272727 -0.964001014909091 -0.987036738909091 -0.977869524363636 -0.966974939272727 -0.966063846909091 -0.958622147454545 -0.983301817818182 -0.982890638909091 -0.970645045636364 -0.963080245454546
3 26 4 0.2779549048 -0.0139967297682 -0.10738585448 -0.9795864808 -0.9503707446 -0.9341891368 0.8694112254 0.11375279708 0.13195030646 -0.9719187724 -0.9643003146 -0.9336027208 0.07208161574 0.008289840064 0.0132751858 -0.9852682076 -0.9775674144 -0.9803089292 -0.048279912722 -0.019003497244 0.0573598063266 -0.9751305846 -0.9621008 -0.954729679 -0.0906079428 -0.04197211538 -0.047650859738 -0.983073974 -0.984365771 -0.9829420004 -0.9562196654 -0.94081304432 -0.9562196654 -0.94081304432 -0.9832572644 -0.9786173242 -0.9229575076 -0.9396313162 -0.98670963 -0.981429823 -0.9795827976 -0.9569641934 -0.9512483466 -0.97970157 -0.9495422522 -0.9300851512 -0.9850303508 -0.9775490722 -0.9769830312 -0.9869917362 -0.9793054848 -0.9824001556 -0.9697766886 -0.9670580752 -0.9575240334 -0.9769045296 -0.9599778458 -0.9581562186 -0.9510206602 -0.94417053426 -0.9782517176 -0.9781161958 -0.9537166654 -0.9415939574
4 26 4 0.277696396538462 -0.0166812743958974 -0.114831432153846 -0.989537692179487 -0.960644262564103 -0.957195244615385 0.865375920897436 0.156724757730769 0.202067183110256 -0.992062729615385 -0.976809376794872 -0.964611679615385 0.0756161459452564 0.0107107633565385 0.00542523700692308 -0.986713059487179 -0.975795411666667 -0.983609238846154 -0.0257895115384615 -0.0626021786564103 0.0864180221666667 -0.986276966410256 -0.974442839487179 -0.971662794102564 -0.0983681621923077 -0.0414595923 -0.05275086431 -0.987299636666667 -0.988340458076923 -0.985266186025641 -0.970622362435897 -0.963802862435897 -0.970622362435897 -0.963802862435897 -0.984166481923077 -0.980517126282051 -0.968280590128205 -0.96696863474359 -0.989555968076923 -0.986114786153846 -0.9878786 -0.963636167179487 -0.968691482051282 -0.990332019358974 -0.961095337564103 -0.954057495 -0.987051548974359 -0.975780051666667 -0.981271233974359 -0.987535526282051 -0.977687483461538 -0.984528773846154 -0.982296723974359 -0.978194246794872 -0.972472811538462 -0.98766149051282 -0.97263789025641 -0.97409636974359 -0.969787379358974 -0.965987087435897 -0.980056441666667 -0.980078159358974 -0.974462227307692 -0.967999121025641
5 26 4 0.273395113986486 -0.00619441203243243 -0.0933228917662162 -0.978178886081081 -0.905836398418919 -0.915598500945946 0.871041829324324 0.0998542382905405 0.144308621041892 -0.966066219864865 -0.926252092472973 -0.919501977864865 0.0752322672837838 -0.0129834405054054 -0.0112853629557568 -0.984796284324324 -0.972439071486486 -0.979442837027027 -0.039705139227027 -0.0714400575405405 0.114755914905405 -0.982269033918919 -0.956598277432432 -0.946896029189189 -0.0957718307351351 -0.0406832124405405 -0.0506457167662162 -0.985240676081081 -0.98515861445946 -0.980829947162162 -0.936258818918919 -0.904482624310811 -0.936258818918919 -0.904482624310811 -0.981764703648649 -0.975310714864865 -0.930950020540541 -0.939106137027027 -0.987400817297297 -0.981856311486486 -0.979397590945946 -0.929006284189189 -0.944313208513514 -0.977993577162162 -0.901144753648649 -0.908333160945946 -0.984988851891892 -0.972402523918919 -0.976999085 -0.986000175675676 -0.974566154324324 -0.980424910675676 -0.977929440405405 -0.963532378108108 -0.948760689459459 -0.983781639189189 -0.953415658783784 -0.951264501621622 -0.930845401621622 -0.907546651594595 -0.976413428918919 -0.972940275540541 -0.953301851486486 -0.940909098513514
6 26 4 0.275952713394737 -0.0117784268631579 -0.105609687092105 -0.986773982368421 -0.934919792763158 -0.944332580789474 0.9147620025 0.0887557952118421 -0.00330634646236842 -0.987636493157895 -0.959230878289474 -0.959264534210526 0.0763463084736842 -0.00477672694253947 -0.00453675488223684 -0.986358096052632 -0.974121112894737 -0.983571542105263 -0.0370703030789474 -0.0758891389210526 0.0978818936630263 -0.984806183289474 -0.968814005 -0.964076325526316 -0.0953268680657895 -0.0421854338101316 -0.0527994862894737 -0.990082556315789 -0.988510643026316 -0.985825281842105 -0.960102780526316 -0.944172655394737 -0.960102780526316 -0.944172655394737 -0.983280472368421 -0.979556284736842 -0.9577162875 -0.958066460657895 -0.990001535263158 -0.987568834868421 -0.985686472368421 -0.945541887315789 -0.961395897105263 -0.987338863552632 -0.933416635921053 -0.939389988157895 -0.986704576315789 -0.974497576184211 -0.980983311973684 -0.987236746447368 -0.975702968157895 -0.98477507118421 -0.981789275921053 -0.975016837763158 -0.966064864342105 -0.985791323684211 -0.965779941184211 -0.966776681842105 -0.954392504973684 -0.947088996447368 -0.979861380131579 -0.978095147631579 -0.968854477763158 -0.958453569342105
1 27 4 0.256803739754386 -0.00927298835263158 -0.103678984350877 -0.975918070701754 -0.930482226736842 -0.955495243333333 0.697605499298246 0.227815456649123 0.244917388750877 -0.959698214385965 -0.944173707245614 -0.956034979122807 0.0804515273333333 0.00199107335087719 -0.00403084776140351 -0.986188912631579 -0.97743212245614 -0.986504756140351 -0.0404859878596491 -0.0764063397333333 0.0911717174736842 -0.981368264035088 -0.960532024736842 -0.955408284385965 -0.0940526885964912 -0.0417606434736842 -0.0500532487421053 -0.987773602631579 -0.98870097877193 -0.987022198947368 -0.948973082280702 -0.936415702631579 -0.948973082280702 -0.936415702631579 -0.984823594561404 -0.98393212122807 -0.929101940701754 -0.945721441929825 -0.989324347017544 -0.988466315614035 -0.979594403333333 -0.947236454561403 -0.970709299824561 -0.974771142280702 -0.926884084210526 -0.950928004912281 -0.986229434912281 -0.97712467122807 -0.984119630701754 -0.987455779473684 -0.979553752105263 -0.987510502807018 -0.978224889122807 -0.969737280526316 -0.960636433859649 -0.982445635614035 -0.956098263859649 -0.957898033157895 -0.953959694912281 -0.937656560877193 -0.98284652122807 -0.984216167368421 -0.962224726842105 -0.945052312631579
